"","regions","est","ci_l","ci_h","p","pFDR"
"762","AD_SuperiorlongitudinalfasciculusL",-0.141631916108421,-0.317731405617928,0.0344675734010872,0.115784826895411,0.486198164699646
"763","AD_SuperiorfrontooccipitalfasciculusR",-0.158536069173086,-0.324450673202748,0.00737853485657561,0.0218649767779414,0.270173178404662
"764","AD_SuperiorfrontooccipitalfasciculusL",-0.0175215816743677,-0.188208296838415,0.15316513348968,0.882224849824684,0.957637369233055
"765","AD_UncinatefasciculusR",0.157847511036206,-0.0226739324205797,0.338368954492991,0.0984852214070012,0.461829318155628
"766","AD_UncinatefasciculusL",-0.120413927142245,-0.303517569424956,0.0626897151404655,0.14103328740816,0.508698100246773
"767","AD_TapetumR",0.10884548612139,-0.0628338485556053,0.280524820798386,0.233628264501442,0.634488684559991
"768","AD_TapetumL",-0.0588523844219499,-0.230101624440161,0.112396855596261,0.51625006126272,0.804808369629176
"769","smt_fa_Middlecerebellarpeduncle",-0.0661038779031342,-0.242479460376,0.110271704569731,0.506736373008378,0.798493678679869
"770","smt_fa_Pontine",0.100080247638416,-0.0822344343906479,0.282394929667479,0.262762649489127,0.657735274905655
"771","smt_fa_GenuCC",0.175780933947187,-0.000657079963970603,0.352218947858345,0.0230616793422695,0.271518639803324
"772","smt_fa_BodyCC",0.284822657966911,0.107223171512122,0.4624221444217,1.19329757886823e-05,0.00186154422303444
"773","smt_fa_SpleniumCC",0.136158742883972,-0.0426588571447144,0.314976342912658,0.0227607581682244,0.270527868513752
"774","smt_fa_Fornix",-0.122159386365366,-0.273133081261891,0.0288143085311585,0.135090357564823,0.501764185240771
"775","smt_fa_CorticospinaltractR",0.167669367277056,-0.0140488349800549,0.349387569534166,0.0187902063291806,0.241754407204303
"776","smt_fa_CorticospinaltractL",0.127202805747969,-0.0548047691830374,0.309210380678976,0.0745768259531617,0.425349562859247
"777","smt_fa_MediallemniscusR",-0.125233705514934,-0.30704383986269,0.0565764288328228,0.158056966836321,0.534566652064305
"778","smt_fa_MediallemniscusL",-0.157370628224739,-0.338960281078309,0.0242190246288315,0.0695852910707569,0.425349562859247
"779","smt_fa_InferiorcerebellarpeduncleR",-0.0854771463398266,-0.264960480576481,0.0940061878968276,0.255211715992985,0.65327218385265
"780","smt_fa_InferiorcerebellarpeduncleL",-0.00845766426244042,-0.187775618464872,0.170860289939991,0.918373949862728,0.973926250753078
"781","smt_fa_SuperiorcerebellarpeduncleR",-0.192388816224581,-0.375322865996368,-0.0094547664527945,0.0420727478054707,0.355816871100106
"782","smt_fa_SuperiorcerebellarpeduncleL",-0.180372004098927,-0.363221850718589,0.00247784252073432,0.0441919992151574,0.355816871100106
"783","smt_fa_CerebralpeduncleR",0.0532597905243051,-0.127524830332965,0.234044411381575,0.5637751289787,0.82581145653218
"784","smt_fa_CerebralpeduncleL",0.0197418885788273,-0.158759206234738,0.198242983392393,0.833389222628883,0.940059461694865
"785","smt_fa_AnteriorlimbofinternalcapsuleR",0.11074739230206,-0.0720038413083209,0.293498625912441,0.21393690688104,0.60682160565664
"786","smt_fa_AnteriorlimbofinternalcapsuleL",-0.0773019625846162,-0.260102659183002,0.10549873401377,0.585443730617931,0.831727553519395
"787","smt_fa_.PosteriorlimbofinternalcapsuleR",0.0751730108503951,-0.106657482829164,0.257003504529954,0.307058920311823,0.680929095017711
"788","smt_fa_PosteriorlimbofinternalcapsuleL",-0.019278128721826,-0.199555759485457,0.160999502041805,0.844814286026577,0.945585855570555
"789","smt_fa_RetrolenticularpartofinternalcapsuleR",0.0362038432908812,-0.145118999528179,0.217526686109942,0.492222304142138,0.789580251374535
"790","smt_fa_RetrolenticularpartofinternalcapsuleL",-0.00490690921315232,-0.185954643010737,0.176140824584432,0.949987545737241,0.98552323946806
"791","smt_fa_AnteriorcoronaradiataR",0.150561937386153,-0.0268657655819604,0.327989640354267,0.0536365782830633,0.376246756030232
"792","smt_fa_AnteriorcoronaradiataL",0.0426870505943907,-0.136867352998066,0.222241454186848,0.688246194533021,0.885003580701937
"793","smt_fa_SuperiorcoronaradiataR",0.134318911163698,-0.0440736015608531,0.312711423888249,0.0432278034468293,0.355816871100106
"794","smt_fa_SuperiorcoronaradiataL",0.05330488730617,-0.124374122212997,0.230983896825337,0.56196410403537,0.825665241074523
"795","smt_fa_PosteriorcoronaradiataR",0.0772137132519849,-0.101933483990751,0.256360910494721,0.148192591208102,0.513734316188088
"796","smt_fa_PosteriorcoronaradiataL",0.105521090621773,-0.0739936088256034,0.285035790069148,0.09880483008618,0.461829318155628
"797","smt_fa_PosteriorthalamicradiationR",-0.0148690782718941,-0.19259823903592,0.162860082492132,0.827105026424056,0.939364007532344
"798","smt_fa_PosteriorthalamicradiationL",0.0488643767130026,-0.12909020315463,0.226818956580635,0.473715003671658,0.774831355940012
"799","smt_fa_SagittalstratumR",0.0689276810672247,-0.105310917349631,0.24316627948408,0.349022096988534,0.70141638815087
"800","smt_fa_SagittalstratumL",0.0688524683706279,-0.108073783408841,0.245778720150097,0.388651982273313,0.725947516157139
"801","smt_fa_ExternalcapsuleR",0.105667496396902,-0.0777649171942073,0.289099909988012,0.110601655405241,0.477615453099449
"802","smt_fa_ExternalcapsuleL",-0.000652584637706322,-0.183936648123313,0.1826314788479,0.995294639492963,0.998672691398331
"803","smt_fa_CingulumcingulategyrusR",0.0384186078199059,-0.140557370479389,0.217394586119201,0.673694302758284,0.880945113089689
"804","smt_fa_CingulumcingulategyrusL",-0.0158423989628831,-0.194213735244568,0.162528937318802,0.865122696498567,0.955462942681604
"805","smt_fa_CingulumhippocampusR",0.0552114992383183,-0.125394405060345,0.235817403536981,0.461917084398295,0.766585799639724
"806","smt_fa_CingulumhippocampusL",0.205348816525256,0.0281647514461559,0.382532881604356,0.00593314827832007,0.121386377890876
"807","smt_fa_Fornix_StriaterminalisR",0.00997521260874946,-0.163099094985015,0.183049520202513,0.895921273856149,0.962228700320546
"808","smt_fa_Fornix_StriaterminalisL",-0.0642230380588971,-0.242212372080437,0.113766295962643,0.509926457295357,0.801081503955033
"809","smt_fa_SuperiorlongitudinalfasciculusR",0.0746737988318777,-0.105730897847205,0.255078495510961,0.311352850371466,0.684099220534489
"810","smt_fa_SuperiorlongitudinalfasciculusL",0.00153277395588438,-0.179824812914923,0.182890360826691,0.986343881449674,0.995920035638506
"811","smt_fa_SuperiorfrontooccipitalfasciculusR",0.0396390766499123,-0.142740428720854,0.222018582020679,0.646415608318373,0.861762087963245
"812","smt_fa_SuperiorfrontooccipitalfasciculusL",0.0144202001623664,-0.168374914089811,0.197215314414544,0.915132947235831,0.972087638265377
"813","smt_fa_UncinatefasciculusR",0.0527408061287395,-0.129704183078943,0.235185795336422,0.63802238706499,0.858030106742573
"814","smt_fa_UncinatefasciculusL",0.0892868789381045,-0.0922571116023472,0.270830869478556,0.227608151354966,0.625671746455942
"815","smt_fa_TapetumR",-0.168718226532314,-0.33750790574226,7.14526776314506e-05,0.050044392464088,0.369702312119652
"816","smt_fa_TapetumL",0.00925144628733382,-0.165113322255363,0.183616214830031,0.91024433898905,0.970098151202676
"817","smt_long_Middlecerebellarpeduncle",-0.0415196987923844,-0.223400239854461,0.140360842269693,0.682204896810304,0.885003580701937
"818","smt_long_Pontine",-0.0580766065225353,-0.24117438728783,0.12502117424276,0.530469813815501,0.810313742523556
"819","smt_long_GenuCC",-0.211421631591219,-0.382625344961959,-0.0402179182204796,0.00955000498691702,0.160791875729712
"820","smt_long_BodyCC",-0.214162613597831,-0.390662275254002,-0.0376629519416604,0.00842191483884353,0.152979567412503
"821","smt_long_SpleniumCC",-0.0847416330687243,-0.261135832606469,0.0916525664690205,0.322669006542778,0.687457814230196
"822","smt_long_Fornix",0.0141021571380991,-0.169426272785618,0.197630587061816,0.710280351842745,0.891780562474593
"823","smt_long_CorticospinaltractR",0.0846853126396301,-0.0985172075490421,0.267887832828302,0.326739940073619,0.688803116911953
"824","smt_long_CorticospinaltractL",0.0900785469887845,-0.0926175282769642,0.272774622254533,0.318635050462208,0.687222910309999
"825","smt_long_MediallemniscusR",-0.0267652516919748,-0.210025747513571,0.156495244129621,0.788751510138832,0.931278982642633
"826","smt_long_MediallemniscusL",-0.0538026310382639,-0.237222665007071,0.129617402930543,0.592618800643017,0.831932804502233
"827","smt_long_InferiorcerebellarpeduncleR",-0.0890994673430784,-0.271315812639276,0.0931168779531189,0.395067248944703,0.725947516157139
"828","smt_long_InferiorcerebellarpeduncleL",-0.0305066304876725,-0.213946965846737,0.152933704871392,0.758336414638944,0.91883868492175
"829","smt_long_SuperiorcerebellarpeduncleR",-0.0460694300281568,-0.229607203128796,0.137468343072482,0.602554436576444,0.836559326764552
"830","smt_long_SuperiorcerebellarpeduncleL",0.0692441411559089,-0.113734445992461,0.252222728304279,0.384431241245662,0.724538298030782
"831","smt_long_CerebralpeduncleR",0.108053242193835,-0.0739383765041913,0.290044860891861,0.189122174365266,0.577076952586435
"832","smt_long_CerebralpeduncleL",-0.0278281430356001,-0.207981726842606,0.152325440771406,0.731702267334658,0.904123197657083
"833","smt_long_AnteriorlimbofinternalcapsuleR",0.0140965930926504,-0.160190623017677,0.188383809202978,0.864876533266686,0.955462942681604
"834","smt_long_AnteriorlimbofinternalcapsuleL",-0.0555140824412446,-0.231378440832305,0.120350275949816,0.512117296567019,0.802917570497035
"835","smt_long_.PosteriorlimbofinternalcapsuleR",-0.0520845770222281,-0.2343707769064,0.130201622861944,0.523033371895478,0.807839367868711
"836","smt_long_PosteriorlimbofinternalcapsuleL",-0.0387518044699036,-0.2207611316363,0.143257522696493,0.655187531979811,0.864348879398314
"837","smt_long_RetrolenticularpartofinternalcapsuleR",-0.051774885910821,-0.231873466900421,0.128323695078779,0.57443362014988,0.828778217279827
"838","smt_long_RetrolenticularpartofinternalcapsuleL",-0.0241376727565035,-0.203584915770813,0.155309570257806,0.763728010930301,0.922683986099725
"839","smt_long_AnteriorcoronaradiataR",-0.0766271044661898,-0.24700604440555,0.0937518354731708,0.341331258063897,0.697693764924126
"840","smt_long_AnteriorcoronaradiataL",-0.102115930708838,-0.275778177792152,0.0715463163744772,0.205771850540275,0.595831251680425
"841","smt_long_SuperiorcoronaradiataR",-0.0749175556256612,-0.247994372978948,0.0981592617276259,0.374145053216798,0.712828995914132
"842","smt_long_SuperiorcoronaradiataL",-0.105903201684515,-0.280349724027241,0.0685433206582106,0.188541422228504,0.576714938581305
"843","smt_long_PosteriorcoronaradiataR",-0.0380645336158775,-0.21215075344383,0.136021686212075,0.640399741117278,0.859375136467057
"844","smt_long_PosteriorcoronaradiataL",-0.00472567018740889,-0.179622021110365,0.170170680735547,0.952633035894597,0.985527200997892
"845","smt_long_PosteriorthalamicradiationR",-0.019019055314032,-0.200043772366634,0.16200566173857,0.831575023897458,0.940041331362344
"846","smt_long_PosteriorthalamicradiationL",-0.00334716498793828,-0.180079637151539,0.173385307175662,0.966806107654493,0.986350121172939
"847","smt_long_SagittalstratumR",-0.0728488262189722,-0.254661101210409,0.108963448772464,0.442725798910269,0.752754491880131
"848","smt_long_SagittalstratumL",0.0174727980523127,-0.162612521313987,0.197558117418613,0.83471754908528,0.940059461694865
"849","smt_long_ExternalcapsuleR",-0.0530427961810596,-0.227683219140499,0.12159762677838,0.46460456321542,0.769000656356558
"850","smt_long_ExternalcapsuleL",-0.0423708731145188,-0.218383234531943,0.133641488302906,0.597934806587016,0.834700938054358
"851","smt_long_CingulumcingulategyrusR",-0.085627006080418,-0.268482555236661,0.0972285430758246,0.336691094974339,0.697328871232907
"852","smt_long_CingulumcingulategyrusL",-0.110750020831229,-0.293556415117832,0.0720563734553736,0.235144152692166,0.634886832345039
"853","smt_long_CingulumhippocampusR",-0.131703000902831,-0.314711623881191,0.0513056220755287,0.133845761015683,0.500118292657403
"854","smt_long_CingulumhippocampusL",0.0398816815508344,-0.142570416937238,0.222333780038907,0.688097411730752,0.885003580701937
"855","smt_long_Fornix_StriaterminalisR",0.101823201550102,-0.078408561820516,0.282054964920721,0.204871108275361,0.595831251680425
"856","smt_long_Fornix_StriaterminalisL",0.121840353407843,-0.061281411771541,0.304962118587226,0.159990963846917,0.539335768509169
"857","smt_long_SuperiorlongitudinalfasciculusR",-0.0920823663193006,-0.267092032567341,0.0829272999287398,0.290303065932172,0.668611792483886
"858","smt_long_SuperiorlongitudinalfasciculusL",-0.0809863352340684,-0.258361298662001,0.0963886281938644,0.309345956299165,0.682733564595806
"859","smt_long_SuperiorfrontooccipitalfasciculusR",-0.07338815947991,-0.244537884553416,0.0977615655935962,0.367499525221922,0.712828995914132
"860","smt_long_SuperiorfrontooccipitalfasciculusL",0.0139404742345169,-0.159064459054423,0.186945407523457,0.87119836268924,0.957637369233055
"861","smt_long_UncinatefasciculusR",-0.0526493320598328,-0.235588429572046,0.13028976545238,0.582938367811139,0.831727553519395
"862","smt_long_UncinatefasciculusL",-0.0673790946930468,-0.250846191854378,0.116088002468284,0.43396579591944,0.742618133935357
"863","smt_long_TapetumR",-0.0260603267585099,-0.204982041802121,0.152861388285101,0.768706275324909,0.927135055166344
"864","smt_long_TapetumL",-0.0325223361579544,-0.20876774538368,0.143723073067771,0.687525733626875,0.885003580701937
"865","smt_md_Middlecerebellarpeduncle",-0.0397089788243925,-0.22300350975495,0.143585552106165,0.68442417854234,0.885003580701937
"866","smt_md_Pontine",-0.100039824513107,-0.282719217879147,0.0826395688529326,0.260331557704988,0.657735274905655
"867","smt_md_GenuCC",-0.227885841577241,-0.395036755858137,-0.0607349272963456,0.00167659756470562,0.0590136792286986
"868","smt_md_BodyCC",-0.304583420187807,-0.475238709684969,-0.133928130690644,5.6222233538837e-05,0.00584711228803905
"869","smt_md_SpleniumCC",-0.117394576753659,-0.290264003173634,0.0554748496663162,0.140135520147931,0.506925012013384
"870","smt_md_Fornix",0.122660967191806,-0.0312415609186022,0.276563495302215,0.137955944187802,0.506055240726753
"871","smt_md_CorticospinaltractR",0.00290177366602262,-0.180606537907171,0.186410085239216,0.972545743545932,0.988903600335736
"872","smt_md_CorticospinaltractL",0.0234818629177377,-0.160046613727314,0.207010339562789,0.800245560534832,0.935579334480634
"873","smt_md_MediallemniscusR",0.00520549273711371,-0.17765600239329,0.188066987867518,0.956854484683402,0.985527200997892
"874","smt_md_MediallemniscusL",-0.00813965614527775,-0.191096164290101,0.174816851999546,0.933606256332355,0.978287664066145
"875","smt_md_InferiorcerebellarpeduncleR",-0.0716451910561677,-0.254778416882176,0.11148803476984,0.463120056955782,0.767561528659782
"876","smt_md_InferiorcerebellarpeduncleL",-0.0372860345347191,-0.220615421570664,0.146043352501226,0.687636334132507,0.885003580701937
"877","smt_md_SuperiorcerebellarpeduncleR",0.0533620629954952,-0.129993202575308,0.236717328566299,0.519161418170746,0.804861428418746
"878","smt_md_SuperiorcerebellarpeduncleL",0.126729417116372,-0.0558552338861558,0.309314068118899,0.101329966214021,0.465197992270758
"879","smt_md_CerebralpeduncleR",0.0744681812599099,-0.108406248505988,0.257342611025808,0.350712687417842,0.702551258262386
"880","smt_md_CerebralpeduncleL",-0.058036605615089,-0.239200336224871,0.123127124994694,0.458258134496581,0.762541535802311
"881","smt_md_AnteriorlimbofinternalcapsuleR",-0.0219240276727434,-0.193599540795082,0.149751485449595,0.768898062577857,0.927135055166344
"882","smt_md_AnteriorlimbofinternalcapsuleL",-0.0384576146668427,-0.21228348419599,0.135368254862305,0.69452443846617,0.887211298343558
"883","smt_md_.PosteriorlimbofinternalcapsuleR",-0.0685959605896434,-0.24975952853395,0.112567607354663,0.391554957605488,0.725947516157139
"884","smt_md_PosteriorlimbofinternalcapsuleL",-0.0340929169488287,-0.214965444787954,0.146779610890297,0.695891377045737,0.887211298343558
"885","smt_md_RetrolenticularpartofinternalcapsuleR",-0.059785157445513,-0.238997951079506,0.11942763618848,0.470021231553243,0.772841234490708
"886","smt_md_RetrolenticularpartofinternalcapsuleL",-0.0223682844600253,-0.200082024405717,0.155345455485666,0.787215900992729,0.930346064809589
"887","smt_md_AnteriorcoronaradiataR",-0.101399388180356,-0.267791012928437,0.0649922365677249,0.176345106060772,0.55481616542397
"888","smt_md_AnteriorcoronaradiataL",-0.0847895822421901,-0.254592118351757,0.0850129538673767,0.347791723737962,0.701202053675246
"889","smt_md_SuperiorcoronaradiataR",-0.0904608953282374,-0.260497852221812,0.0795760615653372,0.275890513657913,0.667144276361848
"890","smt_md_SuperiorcoronaradiataL",-0.0929579027877875,-0.264063321854562,0.0781475162789874,0.273145833381446,0.665792968867275
"891","smt_md_PosteriorcoronaradiataR",-0.0581648167491135,-0.228356002255359,0.112026368757132,0.455662603521381,0.759234885440164
"892","smt_md_PosteriorcoronaradiataL",-0.0430696227550716,-0.215102489850928,0.128963244340785,0.592001582326823,0.831932804502233
"893","smt_md_PosteriorthalamicradiationR",0.00410981691965656,-0.173166884031455,0.181386517870768,0.962450209747092,0.985527200997892
"894","smt_md_PosteriorthalamicradiationL",-0.0168894852954265,-0.190371102956529,0.156592132365676,0.826511077705894,0.939364007532344
"895","smt_md_SagittalstratumR",-0.0914611581113071,-0.269651408119067,0.0867290918964523,0.307709174572953,0.680929095017711
"896","smt_md_SagittalstratumL",-0.00872534679483747,-0.185513678571725,0.16806298498205,0.911082762266405,0.970163214427026
"897","smt_md_ExternalcapsuleR",-0.111441960404353,-0.282806747028743,0.0599228262200375,0.101765211079276,0.465197992270758
"898","smt_md_ExternalcapsuleL",-0.03994360049342,-0.213509217080552,0.133622016093712,0.694387531573483,0.887211298343558
"899","smt_md_CingulumcingulategyrusR",-0.106751946486447,-0.287439660690082,0.0739357677171868,0.202914472752751,0.594453666655947
"900","smt_md_CingulumcingulategyrusL",-0.110646998042341,-0.291329142384062,0.0700351462993801,0.196959594006757,0.589229412334591
"901","smt_md_CingulumhippocampusR",-0.207569794488358,-0.390609760459069,-0.0245298285176466,0.011650462198209,0.172364618195494
"902","smt_md_CingulumhippocampusL",-0.060580101302981,-0.244025287390561,0.122865084784599,0.529999380178169,0.810313742523556
"903","smt_md_Fornix_StriaterminalisR",0.0897655993752733,-0.086205397534089,0.265736596284636,0.284915279703683,0.668611792483886
"904","smt_md_Fornix_StriaterminalisL",0.170705790418506,-0.010621169186612,0.352032750023624,0.0910065142819648,0.451141539665479
"905","smt_md_SuperiorlongitudinalfasciculusR",-0.0899626373981504,-0.263324035495103,0.0833987606988019,0.301098385610223,0.675539539945846
"906","smt_md_SuperiorlongitudinalfasciculusL",-0.0533573552642006,-0.228847645322264,0.122132934793863,0.557249806730006,0.825592125696417
"907","smt_md_SuperiorfrontooccipitalfasciculusR",-0.0759290804121008,-0.244653787030026,0.0927956262058242,0.340458592443389,0.697693764924126
"908","smt_md_SuperiorfrontooccipitalfasciculusL",0.0120606843477836,-0.160549927116879,0.184671295812446,0.905000557841513,0.96905297233351
"909","smt_md_UncinatefasciculusR",-0.160308932965037,-0.341828653909113,0.0212107879790384,0.0669380537100469,0.415615378259396
"910","smt_md_UncinatefasciculusL",-0.144027501557279,-0.32709015566113,0.0390351525465715,0.0833505654009919,0.429840932315859
"911","smt_md_TapetumR",0.133335797843584,-0.0343928457899455,0.301064441477114,0.123972442947398,0.488624324861992
"912","smt_md_TapetumL",-0.0117694616096132,-0.181096683893488,0.157557760674262,0.889284329484816,0.958352570871677
"913","smt_trans_Middlecerebellarpeduncle",-0.00356482855378955,-0.179314742145798,0.172185085038219,0.965440624407735,0.985981914288751
"914","smt_trans_Pontine",-0.16713529973798,-0.348757631945592,0.0144870324696322,0.0292103747693141,0.294320043572401
"915","smt_trans_GenuCC",-0.20518965540623,-0.377504789141003,-0.0328745216714579,0.00734249738259265,0.139199160689879
"916","smt_trans_BodyCC",-0.338605372678973,-0.511891183733755,-0.165319561624192,9.67031771497627e-06,0.00172407950118434
"917","smt_trans_SpleniumCC",-0.155904846521894,-0.331076598500809,0.0192669054570203,0.0257651337724789,0.282060411825033
"918","smt_trans_Fornix",0.122518504101112,-0.0305136255118793,0.275550633714103,0.142358869362969,0.510001473624595
"919","smt_trans_CorticospinaltractR",-0.190923218746733,-0.371210213400827,-0.0106362240926392,0.0110823855951139,0.172143738399058
"920","smt_trans_CorticospinaltractL",-0.132185731870688,-0.313196109693702,0.0488246459523259,0.0928493734749913,0.45620479565665
"921","smt_trans_MediallemniscusR",0.114305935495196,-0.0665402004829529,0.295152071473344,0.171449201765252,0.548597099461305
"922","smt_trans_MediallemniscusL",0.158755326265555,-0.0214406246330088,0.338951277164119,0.0604376404907411,0.405517071679811
"923","smt_trans_InferiorcerebellarpeduncleR",0.0173054609414336,-0.164166400792634,0.198777322675501,0.738381413639877,0.90563550663905
"924","smt_trans_InferiorcerebellarpeduncleL",-0.0275728005079414,-0.206837979208532,0.151692378192649,0.703504591648436,0.888890604411274
"925","smt_trans_SuperiorcerebellarpeduncleR",0.16807049151093,-0.014762958437114,0.350903941458973,0.0642809685545961,0.411237164156512
"926","smt_trans_SuperiorcerebellarpeduncleL",0.167452825624997,-0.0151663191768313,0.350071970426826,0.0503704534039842,0.369702312119652
"927","smt_trans_CerebralpeduncleR",-0.109718555767024,-0.29021223999118,0.0707751284571313,0.185016947501148,0.571053007833994
"928","smt_trans_CerebralpeduncleL",-0.122048913121511,-0.299676923599832,0.0555790973568108,0.128571813039589,0.49523957615249
"929","smt_trans_AnteriorlimbofinternalcapsuleR",-0.150343412912199,-0.328819848668269,0.0281330228438708,0.0465741666540154,0.36269558201341
"930","smt_trans_AnteriorlimbofinternalcapsuleL",0.0342770727127927,-0.146095275737923,0.214649421163509,0.844648407227825,0.945585855570555
"931","smt_trans_.PosteriorlimbofinternalcapsuleR",-0.0870258624889443,-0.266211994487613,0.0921602695097242,0.258166095429447,0.657735274905655
"932","smt_trans_PosteriorlimbofinternalcapsuleL",0.0251913929014937,-0.152402881228572,0.20278566703156,0.811113804578317,0.938772815081686
"933","smt_trans_RetrolenticularpartofinternalcapsuleR",-0.0434496679743861,-0.223862431900032,0.136963095951259,0.420560681062818,0.738980290778807
"934","smt_trans_RetrolenticularpartofinternalcapsuleL",-0.000234944057764264,-0.179138622773416,0.178668734657888,0.997814482491781,0.998672691398331
"935","smt_trans_AnteriorcoronaradiataR",-0.157053440730675,-0.327827152355625,0.0137202708942747,0.0482479542390247,0.36492998115335
"936","smt_trans_AnteriorcoronaradiataL",-0.0361662790811929,-0.210341776461231,0.138009218298846,0.795145164099027,0.935579334480634
"937","smt_trans_SuperiorcoronaradiataR",-0.126770655694849,-0.300741190095029,0.04719987870533,0.0880252034869122,0.443410931425044
"938","smt_trans_SuperiorcoronaradiataL",-0.0452527639299509,-0.217115895979125,0.126610368119223,0.70027855271371,0.888890604411274
"939","smt_trans_PosteriorcoronaradiataR",-0.0752601813706523,-0.250176642509657,0.0996562797683521,0.261799748830681,0.657735274905655
"940","smt_trans_PosteriorcoronaradiataL",-0.0982761242851237,-0.27368510078067,0.077132852210423,0.219666187696885,0.615643161058792
"941","smt_trans_PosteriorthalamicradiationR",0.0381578843640868,-0.136999756543919,0.213315525272093,0.634721228470565,0.858030106742573
"942","smt_trans_PosteriorthalamicradiationL",-0.0406811559820506,-0.21519722622626,0.133834914262159,0.590313306156101,0.831932804502233
"943","smt_trans_SagittalstratumR",-0.0882401445937912,-0.26043487728447,0.0839545880968873,0.25158636565377,0.65141034094586
"944","smt_trans_SagittalstratumL",-0.0649459974731109,-0.238167739582846,0.108275744636625,0.398507290358698,0.727101021005344
"945","smt_trans_ExternalcapsuleR",-0.230241116351897,-0.408289559877639,-0.0521926728261557,0.00382338568174578,0.103730115887364
"946","smt_trans_ExternalcapsuleL",-0.00942254010884775,-0.188612096930451,0.169767016712756,0.956585211638685,0.985527200997892
"947","smt_trans_CingulumcingulategyrusR",-0.0950129301608596,-0.270499212142023,0.0804733518203043,0.26190331179509,0.657735274905655
"948","smt_trans_CingulumcingulategyrusL",-0.0483434752792564,-0.223739266616099,0.127052316057587,0.577731256430231,0.831727553519395
"949","smt_trans_CingulumhippocampusR",-0.22419980945674,-0.402336676985628,-0.0460629419278518,0.00408380379881782,0.105182030075725
"950","smt_trans_CingulumhippocampusL",-0.262543636884696,-0.438028096568383,-0.0870591772010094,0.000401716989136249,0.0217975131496539
"951","smt_trans_Fornix_StriaterminalisR",0.0135704156869789,-0.156228251626337,0.183369083000295,0.879038601986827,0.957637369233055
"952","smt_trans_Fornix_StriaterminalisL",0.142651206847168,-0.0317528254297212,0.317055239124057,0.287632549840758,0.668611792483886
"953","smt_trans_SuperiorlongitudinalfasciculusR",-0.0737836096674856,-0.251153363653548,0.103586144318577,0.374595551485373,0.712828995914132
"954","smt_trans_SuperiorlongitudinalfasciculusL",0.021237601861854,-0.156465065682584,0.198940269406292,0.868395324950097,0.957382831747103
"955","smt_trans_SuperiorfrontooccipitalfasciculusR",-0.0461427592285999,-0.225177017753878,0.132891499296678,0.581940627413405,0.831727553519395
"956","smt_trans_SuperiorfrontooccipitalfasciculusL",0.00694614567947761,-0.174487558048631,0.188379849407587,0.964436037038479,0.985762632452106
"957","smt_trans_UncinatefasciculusR",-0.267603907902257,-0.447312263054656,-0.0878955527498589,0.00607113821987603,0.122206137071053
"958","smt_trans_UncinatefasciculusL",-0.16879549251522,-0.348624130529027,0.0110331454985866,0.0283121100267278,0.294203687914451
"959","smt_trans_TapetumR",0.169689369296062,0.0016315265613365,0.337747212030787,0.0500212682649081,0.369702312119652
"960","smt_trans_TapetumL",0.00135971183217328,-0.169928192934487,0.172647616598834,0.987986354531567,0.996772005218589
"961","smt_mc_intra_Middlecerebellarpeduncle",-0.0258790954796211,-0.199797589433263,0.148039398474021,0.781569834467849,0.929448603457794
"962","smt_mc_intra_Pontine",0.159305228459486,-0.0216313000066471,0.340241756925619,0.0555538210556444,0.383045130814609
"963","smt_mc_intra_GenuCC",0.177207719057296,0.00317123341614833,0.351244204698444,0.0344957199140765,0.316548959211525
"964","smt_mc_intra_BodyCC",0.327506577693006,0.152058381476773,0.502954773909239,5.35479397603063e-05,0.00584711228803905
"965","smt_mc_intra_SpleniumCC",0.164613744932845,-0.0108727863767869,0.340100276242476,0.0380954908912021,0.339594090230144
"966","smt_mc_intra_Fornix",-0.115110074683924,-0.264488987376743,0.0342688380088955,0.124895944171221,0.488624324861992
"967","smt_mc_intra_CorticospinaltractR",0.170241288120696,-0.00846447953137797,0.34894705577277,0.042627353565597,0.355816871100106
"968","smt_mc_intra_CorticospinaltractL",0.131583786695244,-0.0479099645390897,0.311077537929578,0.116703708033368,0.486198164699646
"969","smt_mc_intra_MediallemniscusR",-0.111884579028461,-0.292746557572137,0.0689773995152141,0.197354082015913,0.589229412334591
"970","smt_mc_intra_MediallemniscusL",-0.155362698636525,-0.335967399562523,0.0252420022894732,0.0632152118839968,0.411237164156512
"971","smt_mc_intra_InferiorcerebellarpeduncleR",-0.134486327552827,-0.315475339639892,0.0465026845342393,0.103253080015224,0.465197992270758
"972","smt_mc_intra_InferiorcerebellarpeduncleL",-0.0561806427364304,-0.23652839000436,0.124167104531499,0.5151749334918,0.804808369629176
"973","smt_mc_intra_SuperiorcerebellarpeduncleR",-0.191041418073887,-0.372109135544963,-0.0099737006028105,0.0612281573712424,0.406450746804843
"974","smt_mc_intra_SuperiorcerebellarpeduncleL",-0.176562997475629,-0.357842785361517,0.00471679041025871,0.0713459774852212,0.425349562859247
"975","smt_mc_intra_CerebralpeduncleR",0.128739552497687,-0.049060810998101,0.306539915993475,0.162679911248614,0.5399588543571
"976","smt_mc_intra_CerebralpeduncleL",0.132396920554495,-0.0437029011899241,0.308496742298914,0.142702355117143,0.510001473624595
"977","smt_mc_intra_AnteriorlimbofinternalcapsuleR",0.139651183031681,-0.0405687442399359,0.319871110303299,0.114634883113399,0.486198164699646
