"","regions","est","ci_l","ci_h","p","pFDR"
"72","v_extra_AnteriorcoronaradiataL",0.010455781659049,-0.164881901849018,0.185793465167116,0.905937867378718,0.998513926870589
"73","v_extra_SuperiorcoronaradiataR",-0.0392409253408642,-0.215827517353511,0.137345666671782,0.662947032193652,0.998513926870589
"74","v_extra_SuperiorcoronaradiataL",-0.00877011198886345,-0.184084161663903,0.166543937686176,0.916797665923008,0.998513926870589
"75","v_extra_PosteriorcoronaradiataR",0.0667000296999145,-0.111175504519897,0.244575563919726,0.468637338280975,0.998513926870589
"76","v_extra_PosteriorcoronaradiataL",0.105742871531644,-0.072450805559579,0.283936548622867,0.157103008144127,0.998513926870589
"77","v_extra_PosteriorthalamicradiationR",0.024234943268897,-0.15461052959509,0.203080416132884,0.769972644277764,0.998513926870589
"78","v_extra_PosteriorthalamicradiationL",0.0501351326056751,-0.129158821056703,0.229429086268053,0.514349091054371,0.998513926870589
"79","v_extra_SagittalstratumR",0.0709967263926541,-0.10735023223855,0.249343685023858,0.386689768878993,0.998513926870589
"80","v_extra_SagittalstratumL",0.115938376657144,-0.0620209841007095,0.293897737414998,0.105341955099814,0.946256043061619
"81","v_extra_ExternalcapsuleR",0.0329083428785474,-0.146997140370476,0.212813826127571,0.658449372055224,0.998513926870589
"82","v_extra_ExternalcapsuleL",-0.0571255769745908,-0.236950963897075,0.122699809947894,0.530605955415654,0.998513926870589
"83","v_extra_CingulumcingulategyrusR",0.0143334128847861,-0.162044252181123,0.190711077950695,0.872009788249811,0.998513926870589
"84","v_extra_CingulumcingulategyrusL",0.0583526220361186,-0.11612052196261,0.232825766034848,0.483791203166048,0.998513926870589
"85","v_extra_CingulumhippocampusR",0.0748786275263783,-0.103857396191518,0.253614651244274,0.35149347476178,0.998513926870589
"86","v_extra_CingulumhippocampusL",0.0626341097760636,-0.115258226833489,0.240526446385616,0.472670492658564,0.998513926870589
"87","v_extra_Fornix_StriaterminalisR",-0.0435715077571698,-0.223374169578204,0.136231154063864,0.638687465353314,0.998513926870589
"88","v_extra_Fornix_StriaterminalisL",0.0471040139971676,-0.131218476140574,0.225426504134909,0.572612928752302,0.998513926870589
"89","v_extra_SuperiorlongitudinalfasciculusR",0.075803965799369,-0.102835656242639,0.254443587841377,0.363741019417017,0.998513926870589
"90","v_extra_SuperiorlongitudinalfasciculusL",0.130785429186413,-0.0467207383137118,0.308291596686538,0.0377206876203246,0.687215672185046
"91","v_extra_SuperiorfrontooccipitalfasciculusR",-0.144012183036648,-0.323353859846034,0.0353294937727376,0.117382288526913,0.953048194242909
"92","v_extra_SuperiorfrontooccipitalfasciculusL",-0.0938864459104161,-0.27336546304431,0.0855925712234779,0.293304475715992,0.998513926870589
"93","v_extra_UncinatefasciculusR",-0.00164748341764238,-0.179818499801142,0.176523532965857,0.985163380290475,0.999368926712423
"94","v_extra_UncinatefasciculusL",-0.0679318315210283,-0.246443198069562,0.110579535027506,0.415350867263388,0.998513926870589
"95","v_extra_TapetumR",-0.0704410894912984,-0.24674063887315,0.105858459890553,0.398389044361396,0.998513926870589
"96","v_extra_TapetumL",0.0141958592809133,-0.163317578615425,0.191709297177252,0.884358199398185,0.998513926870589
"97","v_csf_Middlecerebellarpeduncle",-0.0282817351400541,-0.208211575769906,0.151648105489798,0.638633740835836,0.998513926870589
"98","v_csf_Pontine",-0.0364771928379075,-0.216288104899816,0.143333719224001,0.672793643285665,0.998513926870589
"99","v_csf_GenuCC",-0.00229026410029369,-0.180612617295089,0.176032089094501,0.974084929950231,0.999368926712423
"100","v_csf_BodyCC",-0.0249487142836156,-0.203398383587087,0.153500955019856,0.65466313852944,0.998513926870589
"101","v_csf_SpleniumCC",-0.00305115999436077,-0.182651842925663,0.176549522936941,0.964824988105441,0.999368926712423
"102","v_csf_Fornix",-0.0533133935658349,-0.198189423682472,0.0915626365508023,0.461671389962099,0.998513926870589
"103","v_csf_CorticospinaltractR",-0.0072707145940194,-0.187202270710576,0.172660841522537,0.929804106677384,0.998513926870589
"104","v_csf_CorticospinaltractL",-0.0536595582374886,-0.233574753205969,0.126255636730992,0.489377081577967,0.998513926870589
"105","v_csf_MediallemniscusR",-0.0192199585332784,-0.199132483877446,0.160692566810889,0.776555808006815,0.998513926870589
"106","v_csf_MediallemniscusL",-0.0484406370256792,-0.228303793120051,0.131422519068692,0.457407656832983,0.998513926870589
"107","v_csf_InferiorcerebellarpeduncleR",-0.0611976152022207,-0.240962999219581,0.11856776881514,0.249077614249224,0.998513926870589
"108","v_csf_InferiorcerebellarpeduncleL",-0.0362678260176791,-0.215896180812524,0.143360528777166,0.61085073552641,0.998513926870589
"109","v_csf_SuperiorcerebellarpeduncleR",-0.018773782824188,-0.198707323611112,0.161159757962736,0.790786191312016,0.998513926870589
"110","v_csf_SuperiorcerebellarpeduncleL",-0.0108128338490155,-0.190749055174909,0.169123387476878,0.890695780720162,0.998513926870589
"111","v_csf_CerebralpeduncleR",-0.0233288396669921,-0.203139796054554,0.15648211672057,0.735317664911804,0.998513926870589
"112","v_csf_CerebralpeduncleL",-0.0120298019509696,-0.191787787734663,0.167728183832724,0.865984183156301,0.998513926870589
"113","v_csf_AnteriorlimbofinternalcapsuleR",-0.0363097655046444,-0.215880168188253,0.143260637178964,0.537628079510069,0.998513926870589
"114","v_csf_AnteriorlimbofinternalcapsuleL",-0.0334302841518044,-0.212992740782349,0.14613217247874,0.589745828487607,0.998513926870589
"115","v_csf_.PosteriorlimbofinternalcapsuleR",-0.0278815732710129,-0.207758991881736,0.151995845339711,0.63857628516103,0.998513926870589
"116","v_csf_PosteriorlimbofinternalcapsuleL",-0.0187728007515032,-0.198671516267994,0.161125914764987,0.760013427906289,0.998513926870589
"117","v_csf_RetrolenticularpartofinternalcapsuleR",-0.0327495820907573,-0.212472959143659,0.146973794962145,0.600076237784787,0.998513926870589
"118","v_csf_RetrolenticularpartofinternalcapsuleL",-0.025665563575909,-0.205510829005099,0.154179701853281,0.679449611923736,0.998513926870589
"119","v_csf_AnteriorcoronaradiataR",-0.0244268503528713,-0.2039826546394,0.155128953933657,0.687347838416003,0.998513926870589
"120","v_csf_AnteriorcoronaradiataL",-0.0259355201777132,-0.205498112855417,0.15362707249999,0.680946710902998,0.998513926870589
"121","v_csf_SuperiorcoronaradiataR",-0.0258942924215037,-0.205585598312547,0.153797013469539,0.673425203251702,0.998513926870589
"122","v_csf_SuperiorcoronaradiataL",-0.0276738656211652,-0.207367732837325,0.152020001594994,0.655891895380093,0.998513926870589
"123","v_csf_PosteriorcoronaradiataR",-0.033356880451168,-0.212592841443975,0.14587908054164,0.602887287470473,0.998513926870589
"124","v_csf_PosteriorcoronaradiataL",-0.0297942959960937,-0.209050748041792,0.149462156049605,0.631637560600255,0.998513926870589
"125","v_csf_PosteriorthalamicradiationR",-0.0338395947409426,-0.213300871696812,0.145621682214926,0.620529530424166,0.998513926870589
"126","v_csf_PosteriorthalamicradiationL",-0.0374480889969699,-0.216878615955191,0.141982437961251,0.578895007078363,0.998513926870589
"127","v_csf_SagittalstratumR",-0.0276682777389495,-0.207249962115642,0.151913406637743,0.693904926470914,0.998513926870589
"128","v_csf_SagittalstratumL",-0.0427060806778209,-0.222306607463398,0.136894446107756,0.555853401072514,0.998513926870589
"129","v_csf_ExternalcapsuleR",-0.0249649779605492,-0.204622074806621,0.154692118885523,0.691761655561637,0.998513926870589
"130","v_csf_ExternalcapsuleL",-0.0164523120392295,-0.196215765379933,0.163311141301474,0.804131582586134,0.998513926870589
"131","v_csf_CingulumcingulategyrusR",-0.0290879907072535,-0.208952813309346,0.150776831894839,0.649474509474835,0.998513926870589
"132","v_csf_CingulumcingulategyrusL",-0.0256633077375428,-0.205515940533082,0.154189325057996,0.694076640010021,0.998513926870589
"133","v_csf_CingulumhippocampusR",-0.0370480712620668,-0.216877101402211,0.142780958878078,0.552644525629855,0.998513926870589
"134","v_csf_CingulumhippocampusL",-0.015575123509671,-0.19544880314092,0.164298556121578,0.821034372127654,0.998513926870589
"135","v_csf_Fornix_StriaterminalisR",-0.0194395936326381,-0.198561714797952,0.159682527532676,0.796451465670478,0.998513926870589
"136","v_csf_Fornix_StriaterminalisL",-0.0409947080044197,-0.220582498240354,0.138593082231515,0.480572944187057,0.998513926870589
"137","v_csf_SuperiorlongitudinalfasciculusR",-0.0249856396145377,-0.204730807463871,0.154759528234796,0.700224145809935,0.998513926870589
"138","v_csf_SuperiorlongitudinalfasciculusL",-0.0196897673399686,-0.199476795827038,0.160097261147101,0.774447564919234,0.998513926870589
"139","v_csf_SuperiorfrontooccipitalfasciculusR",-0.0211685827380261,-0.200898118541865,0.158560953065813,0.713406079293757,0.998513926870589
"140","v_csf_SuperiorfrontooccipitalfasciculusL",-0.0184661502055445,-0.198048529513572,0.161116229102484,0.793515046459245,0.998513926870589
"141","v_csf_UncinatefasciculusR",-0.0493559707657397,-0.229227163337322,0.130515221805842,0.300353587990913,0.998513926870589
"142","v_csf_UncinatefasciculusL",0.00303028653449249,-0.176814382534392,0.182874955603377,0.966554205234709,0.999368926712423
"143","v_csf_TapetumR",-0.0180474806265818,-0.19258315353945,0.156488192286286,0.799785241420687,0.998513926870589
"144","v_csf_TapetumL",-0.0172743578741393,-0.193021066777043,0.158472351028764,0.799149036349562,0.998513926870589
"145","micro_Rd_Middlecerebellarpeduncle",0.0323275854433201,-0.146716019299393,0.211371190186034,0.838431889808131,0.998513926870589
"146","micro_Rd_Pontine",-0.121747555434277,-0.299042520855039,0.0555474099864854,0.178393595083866,0.998513926870589
"147","micro_Rd_GenuCC",0.0960173592632051,-0.0583324719260804,0.250367190452491,0.1964186042975,0.998513926870589
"148","micro_Rd_BodyCC",0.154066154297417,-0.00365156803408093,0.311783876628915,0.0390303101742955,0.687215672185046
"149","micro_Rd_SpleniumCC",0.106453835825051,-0.057934437476362,0.270842109126464,0.153114919875944,0.998513926870589
"150","micro_Rd_Fornix",-0.0833776823466191,-0.22283409744964,0.0560787327564019,0.259792601341698,0.998513926870589
"151","micro_Rd_CorticospinaltractR",-0.0301423247727177,-0.208543058031461,0.148258408486025,0.718081705883973,0.998513926870589
"152","micro_Rd_CorticospinaltractL",-0.187139008563321,-0.366282667720225,-0.00799534940641686,0.0350240866375398,0.687215672185046
"153","micro_Rd_MediallemniscusR",-0.0426800559439855,-0.221339957166428,0.135979845278457,0.650158720695288,0.998513926870589
"154","micro_Rd_MediallemniscusL",-0.140176355763131,-0.319156385417401,0.0388036738911387,0.0906598959142687,0.928739691653757
"155","micro_Rd_InferiorcerebellarpeduncleR",-0.037365127354356,-0.213093614802341,0.138363360093629,0.751694151165008,0.998513926870589
"156","micro_Rd_InferiorcerebellarpeduncleL",-0.12917710853286,-0.302923808475783,0.0445695914100633,0.109995847164027,0.946256043061619
"157","micro_Rd_SuperiorcerebellarpeduncleR",-0.0165481198532493,-0.195244236809548,0.16214799710305,0.84483261559946,0.998513926870589
"158","micro_Rd_SuperiorcerebellarpeduncleL",-0.0220162203303702,-0.200872168201626,0.156839727540885,0.795683108819114,0.998513926870589
"159","micro_Rd_CerebralpeduncleR",-0.059301580067232,-0.23507856181163,0.116475401677166,0.500437415459988,0.998513926870589
"160","micro_Rd_CerebralpeduncleL",-0.039977669798407,-0.214204592475603,0.134249252878789,0.670148525239354,0.998513926870589
"161","micro_Rd_AnteriorlimbofinternalcapsuleR",-0.0142968609176817,-0.177982089495835,0.149388367660471,0.847149621968011,0.998513926870589
"162","micro_Rd_AnteriorlimbofinternalcapsuleL",-0.0133718487829485,-0.177526001239651,0.150782303673754,0.856830534471111,0.998513926870589
"163","micro_Rd_.PosteriorlimbofinternalcapsuleR",0.0530199959508284,-0.122669290251604,0.228709282153261,0.522069821619609,0.998513926870589
"164","micro_Rd_PosteriorlimbofinternalcapsuleL",0.0362459578535254,-0.140843768303921,0.213335684010972,0.638174576481607,0.998513926870589
"165","micro_Rd_RetrolenticularpartofinternalcapsuleR",-0.0210869235185592,-0.192540212747361,0.150366365710243,0.747138369546129,0.998513926870589
"166","micro_Rd_RetrolenticularpartofinternalcapsuleL",0.0122249973142802,-0.160817375378529,0.185267370007089,0.888754993923753,0.998513926870589
"167","micro_Rd_AnteriorcoronaradiataR",0.00581309999506165,-0.156799272468921,0.168425472459044,0.937954562388906,0.999368926712423
"168","micro_Rd_AnteriorcoronaradiataL",0.00404010599137507,-0.157733255467903,0.165813467450653,0.958361611108893,0.999368926712423
"169","micro_Rd_SuperiorcoronaradiataR",0.0661528112847287,-0.100797691439809,0.233103314009266,0.244848991836446,0.998513926870589
"170","micro_Rd_SuperiorcoronaradiataL",-0.00794119363293446,-0.173398016188169,0.1575156289223,0.906270074888163,0.998513926870589
"171","micro_Rd_PosteriorcoronaradiataR",-0.0654997795140225,-0.229277724251602,0.0982781652235573,0.385943030328835,0.998513926870589
"172","micro_Rd_PosteriorcoronaradiataL",-0.0139408788476971,-0.178206296233924,0.15032453853853,0.844185320874639,0.998513926870589
"173","micro_Rd_PosteriorthalamicradiationR",-0.12355027297779,-0.292347786729537,0.0452472407739578,0.11836736386831,0.953048194242909
"174","micro_Rd_PosteriorthalamicradiationL",-0.113294086033377,-0.279498042104643,0.052909870037889,0.134036773544742,0.998513926870589
"175","micro_Rd_SagittalstratumR",-0.0657264577858287,-0.234371355285385,0.102918439713727,0.427604261596065,0.998513926870589
"176","micro_Rd_SagittalstratumL",-0.122938725191205,-0.290180565814989,0.0443031154325798,0.112677505142082,0.946256043061619
"177","micro_Rd_ExternalcapsuleR",0.0076170318075938,-0.160653491290202,0.17588755490539,0.920887876826691,0.998513926870589
"178","micro_Rd_ExternalcapsuleL",-0.0462411350274769,-0.216046722594476,0.123564452539522,0.637243128501994,0.998513926870589
"179","micro_Rd_CingulumcingulategyrusR",0.0494007605266667,-0.124905692331083,0.223707213384417,0.548507995397524,0.998513926870589
"180","micro_Rd_CingulumcingulategyrusL",0.102822911474691,-0.0712795774740906,0.276925400423472,0.17730092485867,0.998513926870589
"181","micro_Rd_CingulumhippocampusR",0.0516024214820337,-0.125616530181314,0.228821373145381,0.413556966693556,0.998513926870589
"182","micro_Rd_CingulumhippocampusL",0.0938029566070085,-0.0824324434907049,0.270038356704722,0.24548734313807,0.998513926870589
"183","micro_Rd_Fornix_StriaterminalisR",-0.0553850760178808,-0.212658220170903,0.101888068135141,0.432873626966122,0.998513926870589
"184","micro_Rd_Fornix_StriaterminalisL",-0.0282256501058773,-0.195185252223255,0.138733952011501,0.728092198244249,0.998513926870589
"185","micro_Rd_SuperiorlongitudinalfasciculusR",0.00714246024510128,-0.163266725706515,0.177551646196718,0.931496681890051,0.998513926870589
"186","micro_Rd_SuperiorlongitudinalfasciculusL",0.0436604718856408,-0.127546534641452,0.214867478412734,0.569883237792335,0.998513926870589
"187","micro_Rd_SuperiorfrontooccipitalfasciculusR",-0.00185250258401205,-0.170792340397758,0.167087335229733,0.980339547952888,0.999368926712423
"188","micro_Rd_SuperiorfrontooccipitalfasciculusL",-0.0636137703654202,-0.228696093532925,0.101468552802085,0.387127290505226,0.998513926870589
"189","micro_Rd_UncinatefasciculusR",0.0518559828893786,-0.123685601540441,0.227397567319198,0.616579781958133,0.998513926870589
"190","micro_Rd_UncinatefasciculusL",0.125260708287441,-0.051051982353568,0.301573398928451,0.338014787791461,0.998513926870589
"191","micro_Rd_TapetumR",-0.0210970284367932,-0.18065167413551,0.138457617261924,0.804036090576214,0.998513926870589
"192","micro_Rd_TapetumL",0.0400358965009191,-0.125655281591712,0.205727074593551,0.612941136249041,0.998513926870589
"193","micro_FA_Middlecerebellarpeduncle",0.0277317255085496,-0.151597481013289,0.207060932030388,0.725734969031693,0.998513926870589
"194","micro_FA_Pontine",0.073044913808735,-0.106159844004097,0.252249671621567,0.416626707524706,0.998513926870589
"195","micro_FA_GenuCC",-0.0644727246011722,-0.234800023017424,0.105854573815079,0.412616087485309,0.998513926870589
"196","micro_FA_BodyCC",-0.0727525787192329,-0.244464182381217,0.0989590249427511,0.350658788242319,0.998513926870589
"197","micro_FA_SpleniumCC",-0.0304041049192547,-0.206951942133899,0.14614373229539,0.690523330207099,0.998513926870589
"198","micro_FA_Fornix",0.106910954875903,-0.0357212277905107,0.249543137542317,0.170353913546651,0.998513926870589
"199","micro_FA_CorticospinaltractR",0.049141056593211,-0.129912099556005,0.228194212742427,0.578080423946729,0.998513926870589
"200","micro_FA_CorticospinaltractL",0.13873395632588,-0.0406933551971997,0.31816126784896,0.121323702909309,0.95830367867606
"201","micro_FA_MediallemniscusR",0.0105503081102465,-0.168996087730356,0.190096703950849,0.899309116893847,0.998513926870589
"202","micro_FA_MediallemniscusL",0.0726751780564757,-0.106801958333175,0.252152314446126,0.357188667145917,0.998513926870589
"203","micro_FA_InferiorcerebellarpeduncleR",0.0396786739338505,-0.138938663507084,0.218296011374785,0.616061941910165,0.998513926870589
"204","micro_FA_InferiorcerebellarpeduncleL",0.0516810581907733,-0.126385692668155,0.229747809049701,0.497310304524944,0.998513926870589
"205","micro_FA_SuperiorcerebellarpeduncleR",0.0153614401062088,-0.164267987833819,0.194990868046236,0.856787778167975,0.998513926870589
"206","micro_FA_SuperiorcerebellarpeduncleL",0.0408544105607114,-0.138774444919425,0.220483266040848,0.642589716891157,0.998513926870589
"207","micro_FA_CerebralpeduncleR",0.0239123852257805,-0.155520856603164,0.203345627054725,0.764789002516358,0.998513926870589
"208","micro_FA_CerebralpeduncleL",0.0215146424172612,-0.157561948215126,0.200591233049648,0.774345801534963,0.998513926870589
"209","micro_FA_AnteriorlimbofinternalcapsuleR",0.0129509662859514,-0.164610871243136,0.190512803815038,0.861490849128188,0.998513926870589
"210","micro_FA_AnteriorlimbofinternalcapsuleL",0.0290864372400805,-0.148503583619856,0.206676458100017,0.673081116897967,0.998513926870589
"211","micro_FA_.PosteriorlimbofinternalcapsuleR",-0.0139330462596976,-0.19315710846064,0.165291015941245,0.842689934676039,0.998513926870589
"212","micro_FA_PosteriorlimbofinternalcapsuleL",0.0105779385913513,-0.168839396716636,0.189995273899338,0.878286841234993,0.998513926870589
"213","micro_FA_RetrolenticularpartofinternalcapsuleR",0.0317411219544291,-0.146079819126982,0.20956206303584,0.656815939713495,0.998513926870589
"214","micro_FA_RetrolenticularpartofinternalcapsuleL",0.0167362120294351,-0.161771314676197,0.195243738735068,0.818029578669415,0.998513926870589
"215","micro_FA_AnteriorcoronaradiataR",0.00273326095363807,-0.172169507226953,0.177636029134229,0.970451906421595,0.999368926712423
"216","micro_FA_AnteriorcoronaradiataL",0.0035447721867159,-0.170861597821666,0.177951142195098,0.961708321958005,0.999368926712423
"217","micro_FA_SuperiorcoronaradiataR",0.0177914155946823,-0.159113460289763,0.194696291479128,0.798153037197896,0.998513926870589
